Index,CPU Frequencies,GPU Frequencies,Mem Frequencies,Initialization Time,Allocation Time,Copy To Device Time,Kernel Time,Copy Back and Merge Time,Deallocation Time,Real Time,User Time,System Time,Starttime,Endtime,ActivePower,IdlePower
918,1800000.0,480000000.0,728000000.0,1016.159,6.2589999999999995,666.3389999999999,2132.57,360.46,13.002,8025.0,3003.0,1797.0,16571822.0,16579868.0,5.696,3.938
919,1800000.0,480000000.0,825000000.0,992.576,5.881,655.252,1930.211,347.472,12.429,7603.0,2884.0,1736.0,16580061.0,16587683.0,5.994,4.05
920,1800000.0,420000000.0,165000000.0,1707.3770000000002,14.857999999999999,1349.0520000000001,8343.193000000001,815.47,28.311,24008.0,5936.0,3781.0,16587973.0,16612033.0,5.066,3.429
921,1800000.0,420000000.0,206000000.0,1527.73,12.592,1189.0339999999999,6265.196999999999,679.993,25.839000000000002,19070.0,5272.0,3178.0,16612455.0,16631567.0,5.189,3.514
922,1800000.0,420000000.0,275000000.0,1348.7910000000002,10.448,984.4060000000001,4509.826,543.644,19.61,14345.0,4537.0,2448.0,16631921.0,16646300.0,5.169,3.606
923,1800000.0,420000000.0,413000000.0,1168.335,8.142999999999999,838.074,3067.969,443.21,16.109,10717.0,3653.0,2150.0,16646593.0,16657337.0,5.296,3.745
924,1800000.0,420000000.0,543000000.0,1087.286,7.127000000000001,727.811,2486.679,384.606,14.502,9221.0,3495.0,1853.0,16657580.0,16666824.0,5.597,3.886
925,1800000.0,420000000.0,633000000.0,1046.952,6.702000000000001,707.935,2359.705,374.595,13.475,8663.0,3127.0,1834.0,16667041.0,16675726.0,5.441,3.89
926,1800000.0,420000000.0,728000000.0,1018.831,6.271,659.158,2204.754,355.51,13.046,8234.0,2984.0,1759.0,16675929.0,16684184.0,5.752,3.908
927,1800000.0,420000000.0,825000000.0,992.0989999999999,5.935,638.34,2061.386,347.87,12.617,7798.0,3011.0,1606.0,16684377.0,16692195.0,5.671,3.962
928,1800000.0,350000000.0,165000000.0,1710.5120000000002,14.95,1275.654,7899.628000000001,781.191,27.964000000000002,23114.0,5735.0,3643.0,16692489.0,16715654.0,4.988,3.323
929,1800000.0,350000000.0,206000000.0,1529.486,12.513,1132.232,6312.956999999999,649.371,23.866,18877.0,5255.0,2991.0,16716087.0,16735007.0,5.077,3.38
930,1800000.0,350000000.0,275000000.0,1347.7620000000002,10.262,1006.622,4549.210999999999,557.045,19.529,14360.0,4404.0,2621.0,16735361.0,16749754.0,5.058,3.501
931,1800000.0,350000000.0,413000000.0,1167.131,8.094,816.654,3186.127,441.69699999999995,16.118,10925.0,3702.0,2094.0,16750044.0,16760996.0,5.25,3.672
932,1800000.0,350000000.0,543000000.0,1085.026,7.047999999999999,742.6189999999999,2561.7470000000003,388.288,14.468,9315.0,3302.0,1892.0,16761233.0,16770572.0,5.484,3.799
933,1800000.0,350000000.0,633000000.0,1045.8,6.615,696.96,2500.281,367.001,13.655,8966.0,3099.0,1866.0,16770785.0,16779774.0,5.53,3.828
934,1800000.0,350000000.0,728000000.0,1018.73,6.226,667.982,2485.5429999999997,360.76599999999996,12.865,8728.0,3066.0,1696.0,16779979.0,16788728.0,5.506,3.82
935,1800000.0,350000000.0,825000000.0,992.3839999999999,5.917000000000001,638.443,2423.301,341.599,12.523,8397.0,2897.0,1692.0,16788918.0,16797335.0,5.508,3.896
936,1800000.0,266000000.0,165000000.0,1711.134,14.968,1308.608,7945.062,803.1089999999999,28.1,23312.0,5966.0,3556.0,16797626.0,16820989.0,4.916,3.188
937,1800000.0,266000000.0,206000000.0,1529.902,12.645999999999999,1159.354,6144.528,668.852,24.038,18671.0,5517.0,3121.0,16821409.0,16840123.0,5.096,3.208
938,1800000.0,266000000.0,275000000.0,1346.089,10.318,982.2139999999999,4453.544,547.264,20.067,14551.0,4424.0,2635.0,16840477.0,16855063.0,5.077,3.373
939,1800000.0,266000000.0,413000000.0,1167.322,8.179,814.732,3291.2709999999997,436.695,16.012999999999998,11019.0,3639.0,2134.0,16855354.0,16866401.0,5.028,3.478
940,1800000.0,266000000.0,543000000.0,1085.651,7.087000000000001,754.977,2978.095,400.73900000000003,14.481,10325.0,3336.0,1904.0,16866639.0,16876988.0,5.011,3.573
941,1800000.0,266000000.0,633000000.0,1045.847,6.622000000000001,692.154,2990.7140000000004,372.468,13.540999999999999,9971.0,3026.0,1888.0,16877205.0,16887199.0,5.027,3.61
942,1800000.0,266000000.0,728000000.0,1016.1030000000001,6.306,649.556,2963.8070000000002,356.494,12.901,9826.0,3041.0,1682.0,16887405.0,16897252.0,5.021,3.696
943,1800000.0,266000000.0,825000000.0,992.919,5.946000000000001,626.8,3015.93,342.07199999999995,12.579,9606.0,2824.0,1727.0,16897449.0,16907075.0,5.072,3.708
944,1800000.0,177000000.0,165000000.0,1708.3829999999998,14.908,1341.6689999999999,7877.305,815.148,27.325,23203.0,6053.0,3763.0,16907371.0,16930625.0,5.157,3.035
945,1800000.0,177000000.0,206000000.0,1532.01,12.622,1157.445,6159.406999999999,655.654,23.863000000000003,18676.0,5285.0,3016.0,16931049.0,16949768.0,4.987,3.06
946,1800000.0,177000000.0,275000000.0,1346.441,10.44,970.378,4872.237,540.806,19.741,14862.0,4294.0,2656.0,16950124.0,16965019.0,5.026,3.157
947,1800000.0,177000000.0,413000000.0,1167.6989999999998,8.132,793.6519999999999,4486.919,432.82099999999997,15.958,13530.0,3702.0,2072.0,16965318.0,16978877.0,4.908,3.216
948,1800000.0,177000000.0,543000000.0,1083.74,7.0089999999999995,726.893,4360.354,388.598,14.399000000000001,12717.0,3189.0,1936.0,16979115.0,16991855.0,4.851,3.211
949,1800000.0,177000000.0,633000000.0,1046.674,6.571000000000001,689.485,4329.245,369.70099999999996,13.515999999999998,12574.0,3020.0,1852.0,16992077.0,17004674.0,4.991,3.296
950,1800000.0,177000000.0,728000000.0,1016.8330000000001,6.167999999999999,654.448,4317.413,351.00300000000004,12.892000000000001,12437.0,2847.0,1828.0,17004875.0,17017332.0,4.901,3.323
951,1800000.0,177000000.0,825000000.0,990.565,5.9079999999999995,621.816,4117.174,333.89599999999996,12.435,11798.0,2806.0,1644.0,17017525.0,17029343.0,4.861,3.37
952,1900000.0,600000000.0,165000000.0,1666.875,15.015999999999998,1270.389,8288.908000000001,790.302,27.244,23289.0,6140.0,3443.0,17029626.0,17052965.0,6.119,3.931
953,1900000.0,600000000.0,206000000.0,1486.443,12.658,1124.013,6293.463000000001,646.7080000000001,23.204,18826.0,5037.0,3113.0,17053387.0,17072255.0,6.211,3.974
954,1900000.0,600000000.0,275000000.0,1304.151,10.206,943.533,4560.531,516.815,19.357,14399.0,4284.0,2483.0,17072609.0,17087042.0,6.35,4.048
955,1900000.0,600000000.0,413000000.0,1123.513,7.919,791.6389999999999,3228.007,423.70099999999996,15.645999999999999,10767.0,3598.0,1994.0,17087334.0,17098128.0,6.263,4.111
956,1900000.0,600000000.0,543000000.0,1044.486,6.95,711.0239999999999,2462.489,381.0,14.058,8875.0,3126.0,1919.0,17098365.0,17107263.0,7.026,4.257
957,1900000.0,600000000.0,633000000.0,1004.297,6.452999999999999,665.7180000000001,2201.736,359.24300000000005,13.168,8318.0,3067.0,1738.0,17107477.0,17115817.0,6.786,4.307
958,1900000.0,600000000.0,728000000.0,974.2689999999999,6.071000000000001,654.7280000000001,2066.39,352.48699999999997,12.664000000000001,7785.0,2923.0,1716.0,17116018.0,17123824.0,7.051,4.365
959,1900000.0,600000000.0,825000000.0,950.957,5.711,661.707,1891.411,354.48900000000003,12.045,7362.0,3066.0,1631.0,17124020.0,17131402.0,7.142,4.491
960,1900000.0,543000000.0,165000000.0,1665.636,15.413,1262.292,8187.93,777.9960000000001,27.368000000000002,23568.0,5736.0,3510.0,17131693.0,17155313.0,5.764,3.738
961,1900000.0,543000000.0,206000000.0,1485.79,12.454,1119.535,6217.404,644.489,23.502,18528.0,5047.0,2949.0,17155741.0,17174311.0,5.864,3.799
962,1900000.0,543000000.0,275000000.0,1303.778,10.345,960.437,4499.857,523.124,19.528,14404.0,4393.0,2500.0,17174668.0,17189106.0,5.847,3.99
963,1900000.0,543000000.0,413000000.0,1125.509,8.158999999999999,781.9780000000001,3130.639,421.413,15.530999999999999,10664.0,3577.0,2068.0,17189398.0,17200088.0,6.015,4.096
964,1900000.0,543000000.0,543000000.0,1044.7939999999999,6.921,709.835,2518.487,379.31800000000004,13.977,9061.0,3241.0,1825.0,17200326.0,17209412.0,5.977,4.15
965,1900000.0,543000000.0,633000000.0,1005.5260000000001,6.462999999999999,672.258,2222.575,367.51,13.149000000000001,8218.0,2960.0,1876.0,17209626.0,17217865.0,6.438,4.251
966,1900000.0,543000000.0,728000000.0,973.711,6.072,642.5169999999999,1992.043,345.796,12.482999999999999,7675.0,2956.0,1656.0,17218067.0,17225764.0,6.871,4.328
967,1900000.0,543000000.0,825000000.0,950.493,5.75,617.198,1911.134,333.529,12.013,7355.0,2744.0,1727.0,17225964.0,17233338.0,6.621,4.41
968,1900000.0,480000000.0,165000000.0,1668.3729999999998,14.866,1265.988,7928.753000000001,774.3480000000001,27.598000000000003,23176.0,5887.0,3611.0,17233634.0,17256860.0,5.58,3.653
969,1900000.0,480000000.0,206000000.0,1484.344,12.435,1137.014,6394.066,674.15,23.433000000000003,18916.0,4988.0,3080.0,17257280.0,17276238.0,6.298,3.971
970,1900000.0,480000000.0,275000000.0,1303.78,10.113999999999999,967.56,4469.825,524.576,19.628,14301.0,4324.0,2483.0,17276594.0,17290930.0,5.968,3.89
971,1900000.0,480000000.0,413000000.0,1124.005,7.91,776.205,3033.1620000000003,410.659,15.634,10473.0,3621.0,1921.0,17291220.0,17301720.0,5.717,4.054
972,1900000.0,480000000.0,543000000.0,1043.461,6.938,693.387,2511.7,376.731,13.991,8960.0,3194.0,1817.0,17301956.0,17310939.0,5.687,4.114
973,1900000.0,480000000.0,633000000.0,1005.7230000000001,6.428999999999999,682.7760000000001,2189.564,366.82300000000004,13.195,8323.0,2995.0,1845.0,17311152.0,17319497.0,6.142,4.265
974,1900000.0,480000000.0,728000000.0,972.336,6.071000000000001,647.266,2056.1839999999997,343.464,12.687999999999999,7775.0,2956.0,1632.0,17319700.0,17327496.0,6.211,4.302
975,1900000.0,480000000.0,825000000.0,949.6080000000001,5.777,628.828,2023.991,344.608,12.034,7454.0,2760.0,1769.0,17327688.0,17335162.0,6.214,4.35
976,1900000.0,420000000.0,165000000.0,1665.586,14.935,1385.6329999999998,8125.023,818.404,27.236,23592.0,6096.0,3552.0,17335454.0,17359097.0,5.512,3.578
977,1900000.0,420000000.0,206000000.0,1486.22,12.454,1141.755,6228.896,646.944,23.374000000000002,18728.0,5074.0,3077.0,17359520.0,17378291.0,5.562,3.699
978,1900000.0,420000000.0,275000000.0,1411.6729999999998,18.823,960.4860000000001,4539.726,523.09,19.253,14807.0,4446.0,2624.0,17378730.0,17393579.0,5.545,3.771
979,1900000.0,420000000.0,413000000.0,1129.9180000000001,7.973,785.9069999999999,3102.637,419.651,15.49,10672.0,3619.0,2026.0,17393869.0,17404568.0,5.541,3.96
980,1900000.0,420000000.0,543000000.0,1045.393,6.9510000000000005,732.923,2465.67,385.167,13.722000000000001,9078.0,3229.0,1906.0,17404810.0,17413912.0,5.778,4.039
981,1900000.0,420000000.0,633000000.0,1004.1260000000001,6.456,666.8580000000001,2293.027,362.51300000000003,13.183,8418.0,2988.0,1898.0,17414125.0,17422565.0,5.675,4.111
982,1900000.0,420000000.0,728000000.0,973.403,6.082000000000001,642.428,2200.2039999999997,349.416,12.338,8076.000000000001,3037.0,1616.0,17422766.0,17430864.0,6.002,4.195
983,1900000.0,420000000.0,825000000.0,949.2560000000001,5.7589999999999995,629.2230000000001,2139.113,342.72,11.972999999999999,7850.0,2783.0,1732.0,17431057.0,17438926.0,6.056,4.343
984,1900000.0,350000000.0,165000000.0,1667.94,15.405999999999999,1266.694,7767.031,776.191,27.796999999999997,23088.0,6226.0,3436.0,17439222.0,17462361.0,5.696,3.426
985,1900000.0,350000000.0,206000000.0,1489.346,13.043,1228.434,6205.643,683.05,23.455,18824.0,5506.0,3165.0,17462787.0,17481655.0,5.679,3.479
986,1900000.0,350000000.0,275000000.0,1304.55,10.169,960.2810000000001,4514.862,534.248,19.278,14409.0,4375.0,2456.0,17482015.0,17496458.0,5.629,3.651
987,1900000.0,350000000.0,413000000.0,1124.653,7.94,801.4069999999999,3188.623,421.962,15.513,10674.0,3450.0,2168.0,17496748.0,17507448.0,5.621,3.869
988,1900000.0,350000000.0,543000000.0,1097.256,6.917000000000001,721.048,2603.1479999999997,385.37199999999996,14.032,9321.0,3342.0,1803.0,17507683.0,17517027.0,5.755,3.991
989,1900000.0,350000000.0,633000000.0,1002.9960000000001,6.437,674.66,2415.797,360.726,12.902999999999999,8811.0,3010.0,1790.0,17517240.0,17526073.0,5.58,4.07
990,1900000.0,350000000.0,728000000.0,971.694,6.106,652.499,2400.617,349.44599999999997,12.41,8474.0,2880.0,1715.0,17526277.0,17534771.0,6.302,4.202
991,1900000.0,350000000.0,825000000.0,1003.9019999999999,5.718999999999999,617.986,2397.0460000000003,337.12300000000005,12.106,8307.0,2832.0,1689.0,17534964.0,17543290.0,6.059,4.141
992,1900000.0,266000000.0,165000000.0,1665.845,14.931,1257.215,8025.069,758.0830000000001,27.612,23184.0,5736.0,3525.0,17543582.0,17566817.0,5.502,3.262
993,1900000.0,266000000.0,206000000.0,1486.1,12.57,1150.78,5972.594,651.453,23.206999999999997,18621.0,5472.0,3261.0,17567236.0,17585899.0,6.099,3.654
994,1900000.0,266000000.0,275000000.0,1302.562,10.126,1015.207,4470.214,554.297,19.312,14399.0,4634.0,2649.0,17586257.0,17600691.0,5.875,3.526
995,1900000.0,266000000.0,413000000.0,1125.4460000000001,7.952000000000001,793.096,3380.7329999999997,418.344,15.687999999999999,11061.0,3677.0,1950.0,17600988.0,17612076.0,5.47,3.668
996,1900000.0,266000000.0,543000000.0,1043.822,6.952000000000001,701.135,3064.357,378.26599999999996,13.931,10163.0,3173.0,1847.0,17612313.0,17622499.0,5.72,3.738
997,1900000.0,266000000.0,633000000.0,1004.685,6.443,668.831,3073.48,363.209,13.045,9924.0,3107.0,1707.0,17622716.0,17632661.0,5.559,3.778
998,1900000.0,266000000.0,728000000.0,972.128,6.0920000000000005,622.148,2907.6220000000003,339.436,12.44,9475.0,2911.0,1655.0,17632864.0,17642360.0,5.873,3.901
999,1900000.0,266000000.0,825000000.0,949.9010000000001,5.727,614.687,2935.272,337.346,12.043,9454.0,2791.0,1644.0,17642553.0,17652026.0,5.698,3.891
1000,1900000.0,177000000.0,165000000.0,1665.001,14.912,1258.742,7822.196,774.425,27.223000000000003,22867.0,5831.0,3476.0,17652319.0,17675237.0,5.461,3.084
1001,1900000.0,177000000.0,206000000.0,1486.045,12.342,1143.022,6218.8,638.2669999999999,23.015,18729.0,5157.0,3074.0,17675675.0,17694447.0,5.355,3.125
1002,1900000.0,177000000.0,275000000.0,1363.2060000000001,10.275,982.567,4805.513,537.811,19.212,14955.0,4388.0,2653.0,17694808.0,17709798.0,5.478,3.244
1003,1900000.0,177000000.0,413000000.0,1124.5,7.98,808.451,4492.412,429.55699999999996,15.662,13274.0,3575.0,2047.0,17710091.0,17723392.0,5.344,3.255
1004,1900000.0,177000000.0,543000000.0,1042.87,7.2139999999999995,703.82,4267.601,369.93699999999995,13.97,12464.0,3040.0,1949.0,17723632.0,17736119.0,5.381,3.353
1005,1900000.0,177000000.0,633000000.0,1006.08,6.364,647.919,4311.442,346.835,13.265999999999998,12219.0,2908.0,1798.0,17736332.0,17748573.0,5.286,3.397
1006,1900000.0,177000000.0,728000000.0,971.0160000000001,6.025,608.722,4282.33,335.774,12.455,12076.0,2890.0,1569.0,17748774.0,17760871.0,5.541,3.677
1007,1900000.0,177000000.0,825000000.0,949.791,5.7010000000000005,594.842,4142.215,324.631,11.997,11769.0,2694.0,1642.0,17761069.0,17772858.0,5.229,3.473
1008,2000000.0,600000000.0,165000000.0,1627.043,14.65,1253.985,8505.624,762.922,27.09,23932.0,5743.0,3745.0,17773141.0,17797124.0,6.609,4.244
1009,2000000.0,600000000.0,206000000.0,1446.3110000000001,12.196,1125.836,6227.595,636.485,23.105,18473.0,5158.0,2907.0,17797547.0,17816063.0,6.737,4.282
1010,2000000.0,600000000.0,275000000.0,1263.755,9.96,928.182,4408.917,510.91,19.077,14057.0,4229.0,2407.0,17816419.0,17830510.0,6.541,4.434
1011,2000000.0,600000000.0,413000000.0,1086.5639999999999,7.837999999999999,767.7739999999999,3156.6209999999996,412.96,15.181,10653.0,3649.0,1943.0,17830808.0,17841487.0,6.907,4.529
1012,2000000.0,600000000.0,543000000.0,1003.962,6.774,704.648,2433.821,371.11300000000006,13.557,8914.0,3186.0,1829.0,17841725.0,17850663.0,6.764,4.612
1013,2000000.0,600000000.0,633000000.0,966.049,6.239,674.196,2195.1079999999997,363.399,12.741,8173.999999999999,3064.0,1698.0,17850882.0,17859077.0,6.954,4.693
1014,2000000.0,600000000.0,728000000.0,934.931,5.891,634.5169999999999,2047.755,343.714,12.068,7527.0,2822.0,1691.0,17859279.0,17866827.0,7.907,4.759
1015,2000000.0,600000000.0,825000000.0,913.197,5.6129999999999995,598.821,1866.898,330.00800000000004,11.626,7206.0,2817.0,1550.0,17867024.0,17874250.0,7.366,4.852
1016,2000000.0,543000000.0,165000000.0,1636.79,14.623,1379.1529999999998,8773.184000000001,827.163,26.805999999999997,24341.0,6179.0,3730.0,17874542.0,17898934.0,7.146,4.178
1017,2000000.0,543000000.0,206000000.0,1447.8570000000002,12.245,1105.5819999999999,6355.245,646.831,23.351,18978.0,5225.0,3028.0,17899367.0,17918388.0,6.598,4.162
1018,2000000.0,543000000.0,275000000.0,1268.95,10.059,955.2639999999999,4476.01,520.562,19.203,14166.0,4255.0,2445.0,17918741.0,17932942.0,6.314,4.209
1019,2000000.0,543000000.0,413000000.0,1085.3310000000001,7.848,784.9910000000001,3124.0409999999997,422.1,15.209000000000001,10722.0,3568.0,1979.0,17933235.0,17943984.0,6.361,4.44
1020,2000000.0,543000000.0,543000000.0,1002.7,7.197,710.962,2516.509,376.38300000000004,13.709000000000001,8923.0,3121.0,1893.0,17944221.0,17953167.0,6.312,4.539
1021,2000000.0,543000000.0,633000000.0,964.7689999999999,6.2,655.7280000000001,2216.453,356.62699999999995,12.742,7968.0,2926.0,1753.0,17953379.0,17961369.0,6.667,4.608
1022,2000000.0,543000000.0,728000000.0,934.1360000000001,5.8870000000000005,650.248,2052.051,345.342,12.312000000000001,7638.0,3000.0,1716.0,17961568.0,17969227.0,6.728,4.823
1023,2000000.0,543000000.0,825000000.0,912.1089999999999,5.631,619.7909999999999,1952.476,336.914,11.57,7412.0,2773.0,1628.0,17969418.0,17976850.0,6.998,4.748
1024,2000000.0,480000000.0,165000000.0,1624.28,14.715,1283.882,8234.697,773.008,27.066,23426.0,6069.0,3364.0,17977132.0,18000608.0,6.301,3.872
1025,2000000.0,480000000.0,206000000.0,1445.024,12.199000000000002,1108.198,6170.5380000000005,634.9490000000001,22.84,18673.0,5119.0,2818.0,18001032.0,18019747.0,6.244,3.995
1026,2000000.0,480000000.0,275000000.0,1265.03,9.95,953.738,4593.859,522.398,18.914,14457.0,4353.0,2533.0,18020103.0,18034594.0,6.266,4.099
1027,2000000.0,480000000.0,413000000.0,1085.553,7.84,813.2389999999999,3139.091,430.26800000000003,15.3,10621.0,3607.0,2119.0,18034883.0,18045532.0,6.599,4.408
1028,2000000.0,480000000.0,543000000.0,1002.96,6.768,715.14,2496.571,376.259,13.679,8918.0,3204.0,1801.0,18045769.0,18054711.0,6.422,4.544
1029,2000000.0,480000000.0,633000000.0,964.7660000000001,6.2410000000000005,640.984,2261.371,347.37800000000004,12.751,8169.000000000001,2948.0,1789.0,18054926.0,18063117.0,6.361,4.535
1030,2000000.0,480000000.0,728000000.0,935.322,5.96,625.359,2028.975,339.838,12.087,7629.0,2778.0,1732.0,18063318.0,18070967.0,6.762,4.694
1031,2000000.0,480000000.0,825000000.0,913.0139999999999,5.6129999999999995,617.8919999999999,1976.2820000000002,333.586,11.640999999999998,7415.0,2784.0,1595.0,18071159.0,18078594.0,7.531,4.658
1032,2000000.0,420000000.0,165000000.0,1626.4560000000001,14.752,1275.377,8398.64,786.459,27.301,23826.0,5952.0,3666.0,18078893.0,18102773.0,6.218,3.78
1033,2000000.0,420000000.0,206000000.0,1446.861,12.274000000000001,1241.5510000000002,6190.241,675.9680000000001,23.201,18683.0,5313.0,3084.0,18103221.0,18121948.0,6.276,3.893
1034,2000000.0,420000000.0,275000000.0,1265.096,10.08,951.31,4536.335999999999,520.975,18.816,14254.0,4227.0,2478.0,18122305.0,18136594.0,6.458,4.004
1035,2000000.0,420000000.0,413000000.0,1088.612,7.8020000000000005,772.9010000000001,3195.83,415.81699999999995,15.263,10624.0,3446.0,2040.0,18136885.0,18147536.0,6.177,4.316
1036,2000000.0,420000000.0,543000000.0,1002.9110000000001,6.749,716.7819999999999,2546.9320000000002,374.66900000000004,13.67,8913.0,3092.0,1884.0,18147774.0,18156711.0,6.063,4.277
1037,2000000.0,420000000.0,633000000.0,966.179,6.247999999999999,658.752,2349.544,352.9,12.677999999999999,8470.0,2988.0,1743.0,18156925.0,18165417.0,6.258,4.486
1038,2000000.0,420000000.0,728000000.0,935.576,5.872000000000001,624.948,2221.886,339.82800000000003,12.099,7930.0,2819.0,1688.0,18165620.0,18173571.0,6.198,4.57
1039,2000000.0,420000000.0,825000000.0,914.54,5.648,637.942,2175.401,340.92199999999997,11.83,7818.0,2814.0,1676.0,18173765.0,18181602.0,7.01,4.65
1040,2000000.0,350000000.0,165000000.0,1634.0839999999998,15.287,1260.619,7857.763000000001,765.187,26.879,23135.0,5922.0,3620.0,18181902.0,18205088.0,6.208,3.599
1041,2000000.0,350000000.0,206000000.0,1503.527,12.3,1120.29,6296.482,639.306,23.33,18740.0,5097.0,3010.0,18205548.0,18224331.0,6.11,3.727
1042,2000000.0,350000000.0,275000000.0,1266.7730000000001,9.896,945.4,4536.305,510.908,18.902,14151.0,4214.0,2413.0,18224684.0,18238870.0,6.098,3.891
1043,2000000.0,350000000.0,413000000.0,1084.882,7.779,806.793,3121.4629999999997,429.231,15.158,10519.0,3559.0,2151.0,18239161.0,18249707.0,6.375,4.092
1044,2000000.0,350000000.0,543000000.0,1003.568,6.749,680.413,2581.903,365.51099999999997,13.58,9015.0,3077.0,1831.0,18249945.0,18258983.0,6.297,4.26
1045,2000000.0,350000000.0,633000000.0,963.845,6.269,648.063,2484.028,350.033,12.657,8579.0,3007.0,1662.0,18259196.0,18267797.0,6.145,4.378
1046,2000000.0,350000000.0,728000000.0,935.694,5.966,619.1419999999999,2413.022,335.977,12.196,8333.0,2810.0,1645.0,18267998.0,18276351.0,6.133,4.33
1047,2000000.0,350000000.0,825000000.0,911.597,5.632999999999999,582.739,2387.126,318.608,11.659,8103.999999999999,2576.0,1713.0,18276546.0,18284670.0,6.254,4.473
1048,2000000.0,266000000.0,165000000.0,1629.4070000000002,14.686,1302.653,8257.722,782.933,27.404,23340.0,5945.0,3336.0,18284965.0,18308356.0,6.169,3.433
1049,2000000.0,266000000.0,206000000.0,1451.355,12.368,1108.7910000000002,6142.432,631.456,23.205,18492.0,5221.0,3118.0,18308780.0,18327315.0,6.289,3.516
1050,2000000.0,266000000.0,275000000.0,1266.221,10.128,936.1310000000001,4517.384,510.29400000000004,19.201,14165.0,4026.0,2628.0,18327671.0,18341870.0,6.205,3.715
1051,2000000.0,266000000.0,413000000.0,1087.155,7.821000000000001,782.086,3236.225,414.385,15.467,10827.0,3423.0,2072.0,18342161.0,18353016.0,6.072,3.827
1052,2000000.0,266000000.0,543000000.0,1003.691,6.77,698.409,3091.4440000000004,380.431,13.571,10022.0,3102.0,1855.0,18353253.0,18363299.0,5.954,3.942
1053,2000000.0,266000000.0,633000000.0,963.709,6.24,641.258,3090.342,344.774,12.82,9677.0,2944.0,1648.0,18363514.0,18373213.0,5.912,3.971
1054,2000000.0,266000000.0,728000000.0,934.7389999999999,5.875,605.262,2932.658,332.72,12.255999999999998,9334.0,2701.0,1685.0,18373417.0,18382772.0,6.26,4.111
1055,2000000.0,266000000.0,825000000.0,913.3889999999999,5.665,592.398,3000.6479999999997,318.808,11.612,9309.0,2741.0,1513.0,18382965.0,18392294.0,6.148,4.056
1056,2000000.0,177000000.0,165000000.0,1682.6070000000002,14.773,1325.079,7921.743,795.775,27.003,22779.0,5862.0,3524.0,18392588.0,18415417.0,6.03,3.256
1057,2000000.0,177000000.0,206000000.0,1448.192,12.253,1163.156,6117.625,638.9490000000001,22.83,18675.0,5395.0,3084.0,18415842.0,18434560.0,6.208,3.372
1058,2000000.0,177000000.0,275000000.0,1264.14,10.479000000000001,967.196,4750.665,521.06,18.992,14849.0,4245.0,2557.0,18434914.0,18449798.0,6.418,3.465
1059,2000000.0,177000000.0,413000000.0,1085.032,7.747000000000001,767.195,4311.713,413.71,15.547,12918.0,3396.0,2039.0,18450087.0,18463031.0,5.92,3.404
1060,2000000.0,177000000.0,543000000.0,1004.038,6.7589999999999995,681.166,4265.681,364.55800000000005,13.475,12427.0,2933.0,1915.0,18463269.0,18475719.0,6.223,3.511
1061,2000000.0,177000000.0,633000000.0,963.6239999999999,6.234,628.559,4132.460999999999,338.542,12.868,11882.0,2750.0,1782.0,18475937.0,18487841.0,6.224,3.571
1062,2000000.0,177000000.0,728000000.0,980.685,5.847,609.559,4192.206,325.632,12.183,11979.0,2805.0,1685.0,18488051.0,18500051.0,5.721,3.593
1063,2000000.0,177000000.0,825000000.0,914.056,5.646,576.7040000000001,4289.399,314.561,11.655,11811.0,2699.0,1522.0,18500244.0,18512074.0,6.424,3.667
