,CPU Frequencies,GPU Frequencies,Mem Frequencies,Initialization Time,Allocation Time,Copy To Device Time,Kernel Time,Copy Back and Merge Time,Deallocation Time,Real Time,User Time,System Time,Starttime,Endtime
601,960000.0,318750000.0,1062400000.0,981.437134,3.982848,160.14476,793.895142,206.794128,2.10544,3796.0,1972.0,476.0,7130996.0,7134856.0
602,960000.0,318750000.0,1331200000.0,979.9823,3.659136,155.033401,761.619751,198.223892,2.20768,3635.0,1932.0,468.0,7135049.0,7138745.0
603,960000.0,318750000.0,1600000000.0,1053.86145,3.490912,157.315399,710.434937,203.549896,1.966816,3694.0,2060.0,448.0,7138931.0,7142687.0
604,960000.0,318750000.0,1866000000.0,1003.955566,3.517056,155.222107,706.619202,201.707184,1.877312,3566.0,2000.0,432.0,7142868.0,7146493.0
605,960000.0,420750000.0,40800000.0,1157.212524,42.303585,1634.247437,13306.014648,1230.283691,33.787422,35748.0,5328.0,3428.0,7146696.0,7183892.0
606,960000.0,420750000.0,68000000.0,1356.750854,19.777121,822.554871,6665.317383,777.645264,16.59808,19298.0,3980.0,2044.0,7186031.0,7206139.0
607,960000.0,420750000.0,102000000.0,1040.44519,15.57296,352.573547,4868.09375,540.596191,10.91696,13210.0,2844.0,1296.0,7207358.0,7221082.0
608,960000.0,420750000.0,204000000.0,1004.029114,7.96704,221.991104,2419.565186,364.854523,6.227904,7565.0,2208.0,864.0,7221891.0,7229691.0
609,960000.0,420750000.0,408000000.0,1120.601807,4.93792,181.685959,1349.892334,237.255951,3.33712,5220.0,2236.0,568.0,7230133.0,7235443.0
610,960000.0,420750000.0,665600000.0,985.954956,3.93696,163.56424,933.051941,215.200546,2.555904,4053.0,1980.0,500.0,7235702.0,7239827.0
611,960000.0,420750000.0,800000000.0,1005.391113,4.290624,160.400131,856.422974,206.729797,2.372,3955.0,2072.0,424.0,7240040.0,7244063.0
612,960000.0,420750000.0,1062400000.0,984.559875,3.901344,160.501511,729.300232,203.525955,2.13888,3615.0,1924.0,516.0,7244268.0,7247944.0
613,960000.0,420750000.0,1331200000.0,1016.90448,3.626336,158.407364,669.629822,202.669693,2.08464,3510.0,1988.0,460.0,7248135.0,7251707.0
614,960000.0,420750000.0,1600000000.0,1008.96814,3.189856,159.595093,643.764954,195.441864,1.956864,3435.0,2008.0,400.0,7251891.0,7255384.0
615,960000.0,420750000.0,1866000000.0,1010.723145,3.049824,155.229935,616.46228,196.900879,2.7128,3374.0,1900.0,512.0,7255564.0,7258996.0
616,960000.0,522750000.0,40800000.0,1182.151489,36.007935,1545.89209,12581.362305,1811.404663,23.98608,38780.0,5480.0,3432.0,7259201.0,7299398.0
617,960000.0,522750000.0,68000000.0,1086.054199,22.315296,725.853943,7052.797363,749.115967,16.161089,19141.0,3608.0,1912.0,7301494.0,7321434.0
618,960000.0,522750000.0,102000000.0,1034.347046,14.71504,365.347534,4503.552734,569.83667,10.842144,12942.0,2764.0,1336.0,7322643.0,7336103.0
619,960000.0,522750000.0,204000000.0,1036.820679,8.310752,223.048904,2438.446289,318.00293,5.959008,7489.0,2288.0,804.0,7336913.0,7344627.0
620,960000.0,522750000.0,408000000.0,1009.415955,5.060192,175.604324,1319.844727,229.678894,3.360256,4939.0,2036.0,572.0,7345069.0,7350096.0
621,960000.0,522750000.0,665600000.0,984.288513,3.869184,168.220322,870.723145,213.381516,2.567168,3988.0,1964.0,520.0,7350357.0,7354417.0
622,960000.0,522750000.0,800000000.0,985.515259,4.093024,162.278152,843.999023,207.954117,2.34384,3869.0,1900.0,560.0,7354628.0,7358564.0
