,CPU Frequencies,GPU Frequencies,Mem Frequencies,Initialization Time,Allocation Time,Copy To Device Time,Kernel Time,Copy Back and Merge Time,Deallocation Time,Real Time,User Time,System Time,Starttime,Endtime
261,499200.0,1122000000.0,1331200000.0,8.791424,455.637421,6.347264,114.979942,0.52528,1.845152,7105.0,16180.0,176.0,2998655.0,3005865.0
262,499200.0,1122000000.0,1600000000.0,8.730656,458.326111,6.255488,115.770134,0.59776,1.9672,7141.0,16132.000000000002,220.0,3006200.0,3013443.0
263,499200.0,1122000000.0,1866000000.0,8.946496,455.874023,6.097536,114.625488,0.673408,1.774176,7104.0,16123.999999999998,200.0,3013772.0,3020986.0
264,499200.0,1236750000.0,40800000.0,253.029404,689.725647,323.595703,263.610382,12.78448,25.776993,19096.0,30288.0,3136.0,3021339.0,3041866.0
265,499200.0,1236750000.0,68000000.0,86.097954,512.540833,63.101887,146.557617,2.75104,11.589856,9873.0,18596.0,1052.0,3044567.0,3054991.0
266,499200.0,1236750000.0,102000000.0,53.287872,505.078003,38.419872,135.420425,2.771648,8.504544,8786.0,17568.0,696.0,3056436.0,3065608.0
267,499200.0,1236750000.0,204000000.0,26.869057,466.214447,17.907137,137.766907,0.800416,3.945088,8527.0,16588.0,420.0,3066550.0,3075269.0
268,499200.0,1236750000.0,408000000.0,16.777056,432.247131,9.94912,119.059601,1.35616,2.64336,7453.0,16251.999999999998,316.0,3075867.0,3083464.0
269,499200.0,1236750000.0,665600000.0,13.064576,464.581482,7.802848,117.810341,0.353376,2.075136,7293.0,16204.0,244.0,3083890.0,3091298.0
270,499200.0,1236750000.0,800000000.0,12.093504,461.233337,7.246016,116.442734,0.919584,3.08032,7257.0,16200.0,240.0,3091669.0,3099045.0
271,499200.0,1236750000.0,1062400000.0,3.388608,460.739258,6.801056,115.511612,0.33248,2.87792,7133.0,16136.0,224.0,3099398.0,3106641.0
272,499200.0,1236750000.0,1331200000.0,3.041568,465.12439,6.47648,117.897552,0.31696,2.73504,7262.0,16207.999999999998,228.0,3106998.0,3114368.0
273,499200.0,1236750000.0,1600000000.0,3.150528,462.213318,6.4024,114.644745,0.31648,2.79328,7084.0,16155.999999999998,240.0,3114708.0,3121905.0
274,499200.0,1236750000.0,1866000000.0,2.953152,462.306549,6.229728,114.496552,0.59472,7.043072,7119.0,16143.999999999998,216.0,3122268.0,3129520.0
275,499200.0,1300500000.0,40800000.0,71.98851,708.291077,347.429474,266.489441,9.839776,31.653568,19073.0,31136.0,2772.0,3129910.0,3150395.0
276,499200.0,1300500000.0,68000000.0,23.641024,490.757477,68.152351,146.439728,2.501152,12.993856,9793.0,18680.0,1008.0,3153235.0,3163582.0
277,499200.0,1300500000.0,102000000.0,15.072544,509.291534,34.120064,134.379852,1.343936,10.310272,8622.0,17632.0,724.0,3165126.0,3174116.0
278,499200.0,1300500000.0,204000000.0,10.036,475.558319,17.156576,122.675896,0.75248,5.277056,7684.0,16616.0,396.0,3175063.0,3182930.0
279,499200.0,1300500000.0,408000000.0,6.831392,467.50354,9.968032,118.165375,0.544224,3.61488,7333.0,16292.000000000002,320.0,3183485.0,3190955.0
280,499200.0,1300500000.0,665600000.0,6.486176,465.613068,7.719584,115.814362,0.370304,3.09488,7193.0,16184.000000000002,284.0,3191372.0,3198687.0
281,499200.0,1300500000.0,800000000.0,6.848288,462.853058,7.168288,121.08371,0.35536,2.981024,7440.0,16187.999999999998,240.0,3199062.0,3206617.0
282,499200.0,1300500000.0,1062400000.0,7.006592,464.53479,6.956544,115.784821,0.3296,3.942656,7164.0,16164.000000000002,252.0,3206969.0,3214243.0
283,499200.0,1300500000.0,1331200000.0,7.184,439.561798,6.795232,114.720238,0.591136,3.677312,7078.0,16123.999999999998,216.0,3214590.0,3221775.0
284,499200.0,1300500000.0,1600000000.0,7.13568,464.848724,6.405632,117.585938,0.898976,3.5968,7260.0,16155.999999999998,220.0,3222112.0,3229475.0
285,499200.0,1300500000.0,1866000000.0,7.80832,468.325531,5.93472,115.442024,0.307328,3.56912,7133.0,16175.999999999998,220.0,3229814.0,3237050.0
286,652800.0,114750000.0,40800000.0,225.711716,587.343567,351.582367,278.755066,9.037216,32.095711,19829.0,29796.0,3084.0,3237358.0,3258516.0
287,652800.0,114750000.0,68000000.0,69.225311,397.565979,71.899551,132.158829,2.010208,13.493056,8937.0,15904.0,1084.0,3261475.0,3270931.0
288,652800.0,114750000.0,102000000.0,47.249279,392.195038,33.933216,108.475456,1.4848,10.505568,7108.0,13928.0,732.0,3272264.0,3279720.0
289,652800.0,114750000.0,204000000.0,25.690624,375.419739,18.558144,95.124786,1.611776,6.335808,6057.0,12904.0,352.0,3280644.0,3286876.0
290,652800.0,114750000.0,408000000.0,15.332448,339.130249,9.959968,90.2342,0.490496,4.589696,5636.0,12528.0,264.0,3287353.0,3293102.0
291,652800.0,114750000.0,665600000.0,11.878272,335.013641,7.151584,88.61866,1.179936,4.48192,5614.0,12368.0,224.0,3293430.0,3299140.0
292,652800.0,114750000.0,800000000.0,11.171904,335.451538,7.873632,89.318825,0.31776,3.977856,5552.0,12372.0,216.0,3299442.0,3305085.0
293,652800.0,114750000.0,1062400000.0,10.243168,356.701752,6.794752,87.547882,0.352928,3.936864,5479.0,12288.0,224.0,3305368.0,3310934.0
294,652800.0,114750000.0,1331200000.0,9.48064,332.688965,6.97168,88.4179,1.15456,3.977152,5509.0,12268.0,228.0,3311203.0,3316795.0
295,652800.0,114750000.0,1600000000.0,9.142656,356.608429,7.08112,87.302467,0.325312,3.904896,5460.0,12280.0,200.0,3317056.0,3322609.0
296,652800.0,114750000.0,1866000000.0,3.209728,357.22052,6.404576,87.726006,0.36896,3.71968,5447.0,12276.0,216.0,3322872.0,3328401.0
297,652800.0,216750000.0,40800000.0,59.942688,544.403381,382.702515,269.570068,4.92656,26.660576,19283.0,29440.0,3036.0,3328683.0,3349318.0
298,652800.0,216750000.0,68000000.0,22.596928,398.116669,57.987934,128.742767,1.787904,13.702784,8681.0,15792.0,1028.0,3353435.0,3362658.0
299,652800.0,216750000.0,102000000.0,14.317536,396.703613,35.255585,106.455536,1.874496,9.164448,7006.0,13948.0,700.0,3364035.0,3371395.0
300,652800.0,216750000.0,204000000.0,9.178624,346.563416,16.669184,94.765335,1.63936,5.661376,5995.0,12860.0,384.0,3372328.0,3378509.0
301,652800.0,216750000.0,408000000.0,4.839808,339.496033,9.524736,91.850586,0.47024,3.71216,5695.0,12508.0,252.0,3379017.0,3384829.0
302,652800.0,216750000.0,665600000.0,3.721728,334.760345,7.242432,88.954407,0.392,2.98032,5523.0,12328.0,228.0,3385173.0,3390795.0
303,652800.0,216750000.0,800000000.0,4.740064,334.358826,6.763456,87.845367,0.359904,2.975104,5461.0,12372.0,184.0,3391081.0,3396635.0
304,652800.0,216750000.0,1062400000.0,5.034144,358.257965,6.192544,89.26236,0.3472,2.854784,5533.0,12336.0,168.0,3396923.0,3402546.0
305,652800.0,216750000.0,1331200000.0,5.087776,332.974487,5.562208,87.109795,0.33232,2.72496,5380.0,12256.0,184.0,3402826.0,3408292.0
306,652800.0,216750000.0,1600000000.0,5.604512,332.490082,5.79072,87.137718,0.325248,2.59248,5397.0,12284.0,176.0,3408556.0,3414036.0
307,652800.0,216750000.0,1866000000.0,5.909792,357.153229,5.457664,88.608009,0.325184,2.63536,5496.0,12320.0,156.0,3414294.0,3419871.0
308,652800.0,318750000.0,40800000.0,188.475494,587.877136,343.069153,264.220886,5.964,28.722496,19087.0,30548.0,3012.0,3420162.0,3440633.0
309,652800.0,318750000.0,68000000.0,58.283936,398.236511,65.157982,124.637589,2.0176,13.333024,8507.0,15784.0,1108.0,3443635.0,3452671.0
310,652800.0,318750000.0,102000000.0,40.901535,394.814728,33.040737,106.001244,1.910848,10.311296,6942.0,13888.0,704.0,3454027.0,3461329.0
311,652800.0,318750000.0,204000000.0,23.010977,371.666412,16.587008,98.662903,1.71408,5.82544,6207.0,12980.0,324.0,3462250.0,3468633.0
312,652800.0,318750000.0,408000000.0,13.772992,363.922577,9.000992,89.412842,0.518528,3.97952,5621.0,12464.0,276.0,3469123.0,3474859.0
313,652800.0,318750000.0,665600000.0,10.803744,359.832642,7.1752,88.304352,0.36688,3.029696,5504.0,12400.0,232.0,3475202.0,3480802.0
314,652800.0,318750000.0,800000000.0,10.58128,355.883972,6.632384,87.602989,0.36224,3.160704,5473.0,12380.0,180.0,3481094.0,3486680.0
315,652800.0,318750000.0,1062400000.0,10.138208,356.684631,5.55744,87.60334,0.34496,2.85872,5451.0,12296.0,204.0,3486983.0,3492523.0
316,652800.0,318750000.0,1331200000.0,9.326816,354.569366,5.772928,86.894524,0.3176,2.7024,5411.0,12296.0,188.0,3492796.0,3498292.0
317,652800.0,318750000.0,1600000000.0,8.317984,354.185822,5.476128,87.998268,0.30848,2.613632,5449.0,12280.0,192.0,3498555.0,3504090.0
318,652800.0,318750000.0,1866000000.0,8.438112,335.523193,6.08304,89.165955,0.32544,2.617536,5526.0,12272.0,200.0,3504346.0,3509954.0
319,652800.0,420750000.0,40800000.0,296.466553,594.225098,325.99115,353.838074,6.24336,29.055679,24767.0,30672.0,3944.0,3510236.0,3536727.0
320,652800.0,420750000.0,68000000.0,23.746368,428.930328,63.364674,126.423386,2.10192,14.056512,8590.0,15796.0,1120.0,3539632.0,3548754.0
321,652800.0,420750000.0,102000000.0,13.949696,406.321991,35.70256,114.245682,1.939104,8.51824,7389.0,14056.0,716.0,3550084.0,3557844.0
322,652800.0,420750000.0,204000000.0,8.392512,369.485138,17.167295,94.252869,1.166624,4.93536,5977.0,12956.0,316.0,3558797.0,3564956.0
323,652800.0,420750000.0,408000000.0,4.6008,359.63031,9.348448,90.407196,0.54432,3.51232,5635.0,12504.0,240.0,3565438.0,3571195.0
324,652800.0,420750000.0,665600000.0,3.687488,356.117798,7.141632,92.106491,0.75456,2.95856,5680.0,12352.0,252.0,3571546.0,3577323.0
325,652800.0,420750000.0,800000000.0,3.281472,356.097504,6.462208,88.579811,0.753792,2.95552,5487.0,12372.0,204.0,3577638.0,3583221.0
326,652800.0,420750000.0,1062400000.0,3.054304,355.999359,6.348,88.32608,0.338048,2.9032,5473.0,12276.0,244.0,3583504.0,3589067.0
327,652800.0,420750000.0,1331200000.0,2.777056,333.927643,5.591744,88.071709,0.331712,2.792416,5443.0,12288.0,188.0,3589342.0,3594871.0
328,652800.0,420750000.0,1600000000.0,2.830272,355.25058,4.942816,87.671799,0.27216,2.79616,5428.0,12272.0,184.0,3595144.0,3600655.0
329,652800.0,420750000.0,1866000000.0,2.63824,354.793549,5.005184,87.206787,0.257824,2.675488,5404.0,12284.0,168.0,3600911.0,3606399.0
330,652800.0,522750000.0,40800000.0,78.798912,595.934937,349.812378,262.696136,4.384928,26.782368,18912.0,30268.0,2984.0,3606686.0,3627058.0
331,652800.0,522750000.0,68000000.0,23.314049,420.10437,63.485825,125.614639,2.213216,13.44224,8556.0,15784.0,1092.0,3630485.0,3639563.0
332,652800.0,522750000.0,102000000.0,17.170464,380.794189,34.212383,105.661446,1.686976,8.311232,6877.0,13924.0,648.0,3640940.0,3648174.0
333,652800.0,522750000.0,204000000.0,8.738176,349.586609,17.684704,94.848732,0.704608,5.291744,6001.0,12796.0,392.0,3649106.0,3655286.0
334,652800.0,522750000.0,408000000.0,4.589184,363.43866,9.324672,90.910423,0.44784,3.575744,5774.0,12476.0,256.0,3655791.0,3661681.0
335,652800.0,522750000.0,665600000.0,3.639232,359.161652,7.06448,89.343185,1.026976,3.12048,5549.0,12384.0,192.0,3662025.0,3667673.0
336,652800.0,522750000.0,800000000.0,3.003616,335.002258,6.364128,88.369446,0.33744,3.122144,5482.0,12304.0,228.0,3667976.0,3673552.0
337,652800.0,522750000.0,1062400000.0,2.78976,355.208344,5.994592,89.421143,0.321056,2.84928,5540.0,12320.0,176.0,3673832.0,3679463.0
338,652800.0,522750000.0,1331200000.0,2.544256,335.594269,5.46,87.890526,0.70144,2.756128,5426.0,12284.0,184.0,3679734.0,3685246.0
339,652800.0,522750000.0,1600000000.0,2.243008,354.469116,5.306496,87.611115,0.576672,2.759456,5448.0,12292.0,192.0,3685510.0,3691041.0
340,652800.0,522750000.0,1866000000.0,2.37056,333.049591,5.520096,90.719261,1.012064,2.7896,5574.0,12228.0,192.0,3691297.0,3696953.0
341,652800.0,624750000.0,40800000.0,62.624737,610.138245,338.35556,325.764893,5.678848,38.328991,22241.0,30512.0,3080.0,3697242.0,3721012.0
342,652800.0,624750000.0,68000000.0,21.238943,435.865417,68.294495,123.018089,2.06448,14.228288,8241.0,15632.0,1000.0,3724000.0,3732785.0
343,652800.0,624750000.0,102000000.0,15.00848,395.095795,32.881439,108.809319,1.173344,9.633504,7034.0,13968.0,600.0,3734142.0,3741536.0
344,652800.0,624750000.0,204000000.0,8.145536,372.600525,18.403681,94.730354,0.89184,5.577376,5995.0,12816.0,384.0,3742468.0,3748639.0
345,652800.0,624750000.0,408000000.0,5.060608,361.083527,9.330848,90.601486,0.977792,3.91088,5663.0,12540.0,212.0,3749147.0,3754927.0
346,652800.0,624750000.0,665600000.0,3.593152,358.087921,6.898656,88.663116,0.385536,3.281568,5513.0,12364.0,216.0,3755275.0,3760886.0
347,652800.0,624750000.0,800000000.0,3.27488,335.376465,6.16672,90.849632,0.34464,3.086816,5605.0,12352.0,204.0,3761193.0,3766893.0
348,652800.0,624750000.0,1062400000.0,2.813856,358.031525,5.970304,87.913673,0.267488,2.937536,5468.0,12344.0,176.0,3767183.0,3772742.0
349,652800.0,624750000.0,1331200000.0,2.544512,332.954041,5.7352,87.004913,0.633728,2.768384,5391.0,12268.0,208.0,3773014.0,3778491.0
350,652800.0,624750000.0,1600000000.0,2.26592,359.455872,5.795936,87.07991,0.25696,2.716416,5425.0,12248.0,168.0,3778765.0,3784275.0
351,652800.0,624750000.0,1866000000.0,2.296864,355.498749,5.172448,89.750618,0.2552,2.74736,5538.0,12220.0,216.0,3784541.0,3790162.0
352,652800.0,726750000.0,40800000.0,50.273632,576.832764,332.329193,275.878662,5.858656,34.262497,19569.0,29860.0,2892.0,3790447.0,3811688.0
353,652800.0,726750000.0,68000000.0,21.892864,418.129272,65.868286,125.900414,2.725184,12.15792,8439.0,15880.0,1004.0,3815923.0,3824896.0
354,652800.0,726750000.0,102000000.0,14.245888,402.764709,35.628479,107.801872,1.314208,8.97808,7080.0,14008.0,628.0,3826282.0,3833710.0
355,652800.0,726750000.0,204000000.0,8.426976,369.619995,16.608641,94.547562,0.66912,5.667104,6033.0,12832.0,392.0,3834682.0,3840896.0
356,652800.0,726750000.0,408000000.0,4.3832,338.131378,9.968224,91.852989,0.43824,3.65952,5709.0,12448.0,248.0,3841388.0,3847212.0
357,652800.0,726750000.0,665600000.0,3.676672,358.823853,6.943168,89.096344,0.36512,3.111584,5551.0,12396.0,200.0,3847564.0,3853214.0
358,652800.0,726750000.0,800000000.0,3.366432,359.125946,6.04736,87.920677,0.3592,3.068192,5475.0,12344.0,196.0,3853510.0,3859079.0
359,652800.0,726750000.0,1062400000.0,3.101984,335.976685,6.036864,89.834885,0.633568,2.9272,5531.0,12256.0,208.0,3859365.0,3865003.0
360,652800.0,726750000.0,1331200000.0,2.56672,359.328033,5.151648,87.886505,0.26944,2.76848,5454.0,12268.0,180.0,3865280.0,3870822.0
361,652800.0,726750000.0,1600000000.0,2.68144,353.957031,5.293824,89.037865,0.24976,2.81616,5533.0,12312.0,124.0,3871089.0,3876705.0
362,652800.0,726750000.0,1866000000.0,2.15568,356.643707,4.74672,87.91201,0.25232,2.672736,5477.0,12280.0,172.0,3876967.0,3882527.0
363,652800.0,854250000.0,40800000.0,70.008255,596.288269,354.110229,350.847412,5.25152,28.483105,23353.0,30020.0,2972.0,3882816.0,3907657.0
364,652800.0,854250000.0,68000000.0,23.763359,420.600616,74.071838,123.468361,2.06464,12.006464,8334.0,15784.0,964.0,3910537.0,3919441.0
365,652800.0,854250000.0,102000000.0,17.50976,404.832275,33.102978,111.184608,1.64064,13.347936,7185.0,13980.0,616.0,3920793.0,3928334.0
366,652800.0,854250000.0,204000000.0,9.882528,369.823212,17.624737,94.828102,0.65072,5.251744,5999.0,12864.0,348.0,3929276.0,3935448.0
367,652800.0,854250000.0,408000000.0,4.551968,364.504364,9.05552,89.405945,0.52544,3.71312,5612.0,12540.0,232.0,3935957.0,3941687.0
368,652800.0,854250000.0,665600000.0,3.48256,361.793579,6.869056,89.023994,0.36752,3.07392,5527.0,12372.0,196.0,3942024.0,3947648.0
369,652800.0,854250000.0,800000000.0,2.903936,358.980255,6.511424,88.102333,0.36832,3.08272,5472.0,12348.0,172.0,3947954.0,3953521.0
370,652800.0,854250000.0,1062400000.0,3.391552,357.864532,5.800832,89.078819,0.29456,2.922592,5516.0,12324.0,196.0,3953812.0,3959417.0
371,652800.0,854250000.0,1331200000.0,3.921664,355.796844,5.596384,87.32003,0.616672,3.04864,5423.0,12316.0,172.0,3959696.0,3965205.0
372,652800.0,854250000.0,1600000000.0,4.028512,354.216827,5.3688,87.669579,0.27136,2.868544,5448.0,12244.0,196.0,3965480.0,3971009.0
373,652800.0,854250000.0,1866000000.0,4.81136,331.745544,5.384864,86.796661,0.52976,2.781632,5362.0,12276.0,172.0,3971273.0,3976719.0
374,652800.0,930750000.0,40800000.0,166.198822,608.228577,373.841309,264.477905,14.594336,35.094303,19108.0,30180.0,3052.0,3977004.0,3997504.0
375,652800.0,930750000.0,68000000.0,54.352127,427.035736,69.609505,124.486687,1.2992,12.736736,8452.0,15812.0,1000.0,4000613.0,4009746.0
376,652800.0,930750000.0,102000000.0,37.005535,399.525299,33.140545,106.518097,1.08768,8.858656,6992.0,13916.0,640.0,4011165.0,4018520.0
377,652800.0,930750000.0,204000000.0,21.72736,355.348572,17.100416,93.40921,0.867072,5.447456,5939.0,12848.0,360.0,4019460.0,4025573.0
378,652800.0,930750000.0,408000000.0,12.46992,341.722046,9.836224,91.758751,1.092832,3.834624,5707.0,12484.0,260.0,4026061.0,4031886.0
379,652800.0,930750000.0,665600000.0,4.386848,357.476196,6.696096,89.039665,0.3064,3.124,5527.0,12376.0,212.0,4032227.0,4037850.0
380,652800.0,930750000.0,800000000.0,3.201184,357.399475,6.16464,89.552658,0.319424,2.96928,5561.0,12324.0,212.0,4038154.0,4043808.0
381,652800.0,930750000.0,1062400000.0,2.910144,357.004608,5.80064,89.260719,0.26624,2.97296,5551.0,12292.0,204.0,4044101.0,4049742.0
382,652800.0,930750000.0,1331200000.0,2.771616,355.506897,5.427712,87.125603,0.276704,2.93616,5404.0,12268.0,200.0,4050021.0,4055511.0
383,652800.0,930750000.0,1600000000.0,2.618688,333.395355,5.586848,87.769943,0.595424,2.81936,5425.0,12260.0,168.0,4055782.0,4061291.0
384,652800.0,930750000.0,1866000000.0,2.338464,355.36795,5.13888,87.376678,0.257984,2.82912,5429.0,12248.0,176.0,4061553.0,4067067.0
385,652800.0,1032750000.0,40800000.0,49.127201,596.446045,342.8479,296.184845,3.422976,40.042049,23618.0,31864.0,3556.0,4067372.0,4092466.0
386,652800.0,1032750000.0,68000000.0,24.678017,414.847748,65.796707,126.244865,3.092832,14.877152,8455.0,15744.0,1016.0,4095999.0,4105004.0
387,652800.0,1032750000.0,102000000.0,14.939936,393.179962,33.487103,113.757004,2.591328,8.76192,7362.0,13988.0,700.0,4106486.0,4114198.0
388,652800.0,1032750000.0,204000000.0,7.899264,347.156891,19.814913,94.052834,0.706144,5.303904,5946.0,12960.0,276.0,4115142.0,4121272.0
389,652800.0,1032750000.0,408000000.0,4.47952,361.987457,9.414752,92.40535,0.47776,3.67552,5735.0,12456.0,284.0,4121784.0,4127638.0
390,652800.0,1032750000.0,665600000.0,3.263936,358.004852,6.950272,88.385735,0.69344,3.02048,5512.0,12336.0,204.0,4127984.0,4133601.0
391,652800.0,1032750000.0,800000000.0,3.193856,357.372009,6.167552,88.163612,1.954752,2.988352,5482.0,12328.0,224.0,4133908.0,4139486.0
392,652800.0,1032750000.0,1062400000.0,2.863584,333.165894,6.095552,87.695663,0.5656,2.96496,5428.0,12276.0,188.0,4139777.0,4145295.0
393,652800.0,1032750000.0,1331200000.0,2.579392,356.258698,5.542848,87.520866,0.276768,2.85504,5428.0,12320.0,172.0,4145576.0,4151090.0
394,652800.0,1032750000.0,1600000000.0,2.590016,354.292847,5.53152,87.189095,0.254016,2.76832,5398.0,12288.0,172.0,4151374.0,4156856.0
395,652800.0,1032750000.0,1866000000.0,2.478272,356.188782,5.170208,87.228386,0.25952,2.85088,5403.0,12316.0,144.0,4157123.0,4162609.0
396,652800.0,1122000000.0,40800000.0,64.889633,591.658752,434.202881,258.56604,4.64992,26.510912,18718.0,29852.0,2984.0,4162914.0,4182995.0
397,652800.0,1122000000.0,68000000.0,24.178177,411.188171,65.830269,129.222595,1.879424,12.481824,8595.0,15840.0,1108.0,4186004.0,4195145.0
398,652800.0,1122000000.0,102000000.0,18.007135,402.204346,36.251488,108.975838,2.40704,8.640544,7086.0,13964.0,660.0,4196524.0,4203967.0
399,652800.0,1122000000.0,204000000.0,8.830816,376.258911,16.260256,93.86216,1.000384,5.436064,5957.0,12900.0,340.0,4204908.0,4211041.0
400,652800.0,1122000000.0,408000000.0,5.796992,362.024536,9.209088,89.350525,0.564576,3.577216,5590.0,12528.0,220.0,4211534.0,4217242.0
401,652800.0,1122000000.0,665600000.0,5.365536,358.655304,6.573504,87.90197,0.562272,3.184736,5500.0,12368.0,224.0,4217620.0,4223217.0
402,652800.0,1122000000.0,800000000.0,5.579744,333.303131,7.065984,89.361481,0.335584,3.153856,5522.0,12324.0,192.0,4223522.0,4229138.0
403,652800.0,1122000000.0,1062400000.0,4.482624,334.305695,5.66784,86.975433,0.280544,2.9112,5377.0,12308.0,164.0,4229431.0,4234896.0
404,652800.0,1122000000.0,1331200000.0,4.410208,356.948761,5.656064,87.133743,0.28272,2.824256,5416.0,12340.0,144.0,4235190.0,4240691.0
405,652800.0,1122000000.0,1600000000.0,3.678752,354.250702,5.496064,89.749245,0.270176,2.82832,5549.0,12284.0,172.0,4240957.0,4246590.0
406,652800.0,1122000000.0,1866000000.0,2.168224,333.816681,5.187328,87.301262,0.250176,2.81248,5377.0,12272.0,172.0,4246854.0,4252315.0
407,652800.0,1236750000.0,40800000.0,62.745121,598.732849,400.533081,278.214264,4.03104,24.890976,20418.0,30436.0,2956.0,4252612.0,4274427.0
408,652800.0,1236750000.0,68000000.0,26.792801,416.580444,65.999619,124.091774,2.18912,12.247424,8382.0,15844.0,1060.0,4277314.0,4286235.0
409,652800.0,1236750000.0,102000000.0,18.154593,455.489044,33.619553,108.445587,1.909408,9.565984,7136.0,14008.0,616.0,4287680.0,4295178.0
410,652800.0,1236750000.0,204000000.0,7.182592,371.853363,16.786816,93.164719,0.997952,5.280256,5906.0,12880.0,348.0,4296104.0,4302187.0
411,652800.0,1236750000.0,408000000.0,4.394848,362.885284,9.385184,90.232643,0.44464,3.60272,5640.0,12500.0,224.0,4302710.0,4308467.0
412,652800.0,1236750000.0,665600000.0,3.45888,337.628357,7.591904,91.459541,0.878528,3.10592,5633.0,12340.0,228.0,4308822.0,4314555.0
413,652800.0,1236750000.0,800000000.0,3.002144,335.931946,6.36368,87.975731,0.290912,3.00992,5466.0,12276.0,232.0,4314858.0,4320420.0
414,652800.0,1236750000.0,1062400000.0,3.586976,358.971466,5.787296,87.158348,0.27264,2.92112,5434.0,12288.0,208.0,4320708.0,4326232.0
415,652800.0,1236750000.0,1331200000.0,3.809984,334.128113,5.672,88.486465,0.25808,2.91232,5468.0,12300.0,164.0,4326513.0,4332068.0
416,652800.0,1236750000.0,1600000000.0,4.44256,355.505951,5.231648,87.777298,0.35904,2.85712,5442.0,12264.0,176.0,4332341.0,4337868.0
417,652800.0,1236750000.0,1866000000.0,5.112384,354.488739,5.320064,89.131271,0.839872,2.7632,5501.0,12268.0,176.0,4338136.0,4343726.0
418,652800.0,1300500000.0,40800000.0,222.081284,697.147217,373.235107,277.042786,6.99328,30.597729,20002.0,30940.0,3188.0,4344031.0,4365721.0
419,652800.0,1300500000.0,68000000.0,54.404896,421.982697,58.905441,127.174629,2.729792,12.010368,8660.0,15888.0,1060.0,4369035.0,4378250.0
420,652800.0,1300500000.0,102000000.0,36.641247,380.29248,38.249439,106.914818,1.01536,14.274112,7022.0,13860.0,744.0,4379603.0,4386982.0
421,652800.0,1300500000.0,204000000.0,12.556672,376.507324,17.798817,94.398094,0.90768,5.75888,6008.0,12912.0,356.0,4387919.0,4394104.0
422,652800.0,1300500000.0,408000000.0,4.318528,361.899353,9.269888,89.563278,0.43072,3.70304,5605.0,12532.0,224.0,4394599.0,4400320.0
423,652800.0,1300500000.0,665600000.0,3.419264,357.164917,7.158912,88.110344,0.655264,3.24608,5476.0,12344.0,252.0,4400676.0,4406252.0
424,652800.0,1300500000.0,800000000.0,2.913664,359.779053,6.34512,89.133919,0.341056,3.053824,5538.0,12372.0,204.0,4406553.0,4412187.0
425,652800.0,1300500000.0,1062400000.0,2.866976,358.79483,5.72112,88.374649,0.27072,2.9536,5509.0,12320.0,176.0,4412484.0,4418085.0
426,652800.0,1300500000.0,1331200000.0,2.69664,357.65329,5.398528,89.132713,0.259168,2.91328,5525.0,12280.0,184.0,4418369.0,4423980.0
427,652800.0,1300500000.0,1600000000.0,2.477632,357.698059,5.467424,87.513123,2.2776,2.96352,5454.0,12276.0,164.0,4424256.0,4429797.0
428,652800.0,1300500000.0,1866000000.0,2.549216,333.116791,5.642528,87.546906,0.514656,2.7688,5405.0,12256.0,176.0,4430070.0,4435560.0
429,806400.0,114750000.0,40800000.0,63.577438,541.630005,374.490967,286.836334,6.016704,39.303585,20348.0,30288.0,3212.0,4435822.0,4457539.0
430,806400.0,114750000.0,68000000.0,21.986912,349.221558,69.880508,114.110428,1.349568,14.720352,7818.0,14084.0,1056.0,4461538.0,4469889.0
431,806400.0,114750000.0,102000000.0,16.591743,306.95285,39.985889,92.239853,3.398336,9.780992,6155.0,11764.0,688.0,4471238.0,4477766.0
432,806400.0,114750000.0,204000000.0,8.201408,306.740814,16.806433,79.594627,1.231904,5.924544,5094.0,10520.0,340.0,4478647.0,4483914.0
433,806400.0,114750000.0,408000000.0,4.852928,292.699493,9.78512,76.588837,0.443904,4.235872,4797.0,10128.0,272.0,4484409.0,4489314.0
434,806400.0,114750000.0,665600000.0,3.980608,290.893494,7.063968,73.998024,1.167072,2.51472,4629.0,10028.0,224.0,4489635.0,4494347.0
435,806400.0,114750000.0,800000000.0,2.762272,288.946381,5.830432,74.090233,0.348352,3.618624,4640.0,9992.0,192.0,4494606.0,4499332.0
436,806400.0,114750000.0,1062400000.0,2.910688,272.10675,6.925504,73.132034,0.32336,3.472,4557.0,9936.0,196.0,4499581.0,4504215.0
437,806400.0,114750000.0,1331200000.0,4.13856,291.215271,6.544384,72.911797,0.291136,3.366816,4540.0,9948.0,176.0,4504457.0,4509070.0
438,806400.0,114750000.0,1600000000.0,4.535488,289.451416,4.636032,71.871277,0.29808,3.331456,4497.0,9904.0,180.0,4509300.0,4513866.0
439,806400.0,114750000.0,1866000000.0,4.039392,289.394409,6.558336,72.837082,1.151584,3.295328,4531.0,9884.0,184.0,4514088.0,4518688.0
440,806400.0,216750000.0,40800000.0,222.686752,513.318237,344.315918,262.124695,3.61824,36.468063,19111.0,29692.0,3072.0,4518933.0,4539411.0
441,806400.0,216750000.0,68000000.0,42.017696,355.430908,62.737537,137.588211,2.080704,13.531008,8912.0,14296.0,1060.0,4542447.0,4551908.0
442,806400.0,216750000.0,102000000.0,29.411104,329.837708,45.017246,109.291603,1.836448,9.181696,7166.0,11704.0,800.0,4553584.0,4561122.0
